gisco_id,name,registered,turnout,invalid,blank,PPP,LPR,PiS,PO,PSL,SRP,MN,LiD,IF,SP (2006)
PL_1005102,Zduny,4988,2349,52,0,14,23,744,260,955,83,0,206,12,0
PL_1006022,Andrespol,9385,5533,85,0,44,73,2076,2069,266,75,0,749,96,0
PL_1006032,Brójce,4347,2283,48,0,11,20,1126,581,297,43,0,135,22,0
PL_1006073,Koluszki,18754,10503,176,0,72,126,3849,3592,660,146,0,1785,97,0
PL_1006082,Nowosolna,2908,1730,25,0,15,17,423,616,389,32,0,195,18,0
PL_1006102,Rzgów,7122,4115,82,0,42,64,1780,1313,368,71,0,339,56,0
PL_1006113,Tuszyn,9750,4902,108,0,45,61,1965,1648,392,128,0,497,58,0
PL_1007012,Białaczów,4738,1902,67,0,23,18,828,290,503,43,0,130,0,0
PL_1007023,Drzewica,8831,4743,130,0,60,42,1935,569,557,228,0,1222,0,0
PL_1007032,Mniszków,3753,1687,44,0,20,20,779,182,537,49,0,56,0,0
PL_1007043,Opoczno,28136,15165,362,0,153,122,7068,3403,1948,312,0,1797,0,0
PL_1007052,Paradyż,3501,1742,41,0,12,20,771,97,686,62,0,53,0,0
PL_1007062,Poświątne,2753,1433,30,0,8,14,698,134,330,80,0,139,0,0
PL_1007072,Sławno,5789,2929,73,0,19,29,1280,225,1045,142,0,116,0,0
PL_1007082,Żarnów,5056,2128,65,0,16,34,1019,370,349,89,0,186,0,0
PL_1008011,Konstantynów Łódzki,14437,8030,141,0,76,104,2590,3555,359,74,0,972,159,0
PL_1008021,Pabianice,58423,34312,729,0,272,334,10451,14340,1566,285,0,5611,724,0
PL_1008032,Dłutów,3338,1589,34,0,18,11,734,363,203,47,0,157,22,0
PL_1008042,Dobroń,5403,2895,40,0,15,18,1093,927,437,68,0,256,41,0
PL_1008052,Ksawerów,5798,3329,105,0,28,30,1160,1343,234,35,0,331,63,0
PL_1008062,Lutomiersk,5636,2664,74,0,23,29,959,640,609,76,0,224,30,0
PL_1008072,Pabianice,4527,2613,40,0,17,33,1102,692,424,72,0,201,32,0
PL_1009013,Działoszyn,10301,4530,132,0,45,47,1865,1133,301,134,0,837,36,0
PL_1009022,Kiełczygłów,3549,1447,45,0,16,21,685,241,230,86,0,112,11,0
PL_1009032,Nowa Brzeźnica,3982,1627,33,0,15,28,740,350,225,44,0,178,14,0
PL_1009043,Pajączno,9528,4208,71,0,30,73,1824,1153,319,92,0,597,49,0
PL_1009052,Rząśnia,3774,1608,60,0,18,40,811,202,208,109,0,146,14,0
PL_1009062,Siemkowice,3959,1492,49,0,15,18,570,216,359,103,0,146,16,0
PL_1009072,Strzelce Wielkie,3906,1569,60,0,12,17,907,201,171,54,0,131,16,0
PL_1009082,Sulmierzyce,3760,1714,36,0,18,25,887,248,207,58,0,221,14,0
PL_1010012,Aleksandrów,3763,1456,41,0,11,13,635,205,356,89,0,106,0,0
PL_1010022,Czarnocin,3208,1559,35,0,2,30,721,219,387,72,0,93,0,0
PL_1010032,Gorzkowice,6769,2850,101,0,27,25,1356,485,542,77,0,237,0,0
PL_1010042,Grabica,4730,2198,81,0,13,17,989,256,541,184,0,117,0,0
PL_1010052,Łąki Szlacheckie,2941,1112,65,0,7,15,371,139,149,66,0,300,0,0
PL_1010062,Moszczenica,9956,5057,127,0,45,117,2576,1164,512,192,0,324,0,0
PL_1010072,Rączno,3094,1372,54,0,16,12,558,197,313,78,0,144,0,0
PL_1010082,Rozprza,9324,3824,106,0,52,34,1689,686,828,114,0,315,0,0
PL_1010093,Sulejów,12211,6001,127,0,67,72,2883,1485,700,140,0,527,0,0
PL_1010102,Wola Krzysztoporska,8988,4375,142,0,37,41,2456,644,648,131,0,276,0,0
PL_1010112,Wolbórz,6189,3379,84,0,14,68,1350,649,922,83,0,209,0,0
PL_1011012,Dalików,2978,1326,33,0,13,19,419,231,413,64,0,116,18,0
PL_1011022,Pączniew,2950,1252,40,0,8,30,405,185,294,108,0,168,14,0
PL_1011033,Poddąbice,12950,5872,201,0,53,70,1678,1626,1225,141,0,750,128,0
PL_1011043,Uniejów,6105,2877,60,0,22,23,964,498,901,89,0,299,21,0
PL_1011052,Wartkowice,5097,1816,51,0,18,33,633,273,471,117,0,193,27,0
PL_1011062,Zadzim,4384,1947,92,0,12,13,716,190,652,99,0,160,13,0
PL_1012011,Radomsko,39916,20171,316,0,157,238,6828,7904,1730,125,0,2873,0,0
PL_1012022,Dobryszyce,3221,1415,50,0,12,13,548,304,343,22,0,123,0,0
PL_1012032,Gidle,5330,2073,41,0,41,35,768,574,308,61,0,245,0,0
PL_1012042,Gomunice,4678,2200,70,0,27,28,929,550,319,39,0,238,0,0
PL_1012053,Kamieńsk,4760,2231,80,0,22,27,1191,402,312,45,0,152,0,0
PL_1012062,Kobiele Wielkie,3540,1253,43,0,11,10,446,192,308,36,0,207,0,0
PL_1012072,Kodrąb,3826,1445,60,0,11,17,641,220,317,56,0,123,0,0
PL_1012082,Lgota Wielka,3448,1420,47,0,11,13,638,323,222,41,0,125,0,0
PL_1012092,Ładzice,3842,1289,32,0,10,15,477,335,253,25,0,142,0,0
PL_1012102,Masłowice,3563,1352,71,0,10,11,519,278,266,68,0,129,0,0
PL_1012113,Przedbórz,6170,2513,93,0,23,13,1031,630,514,43,0,166,0,0
PL_1012122,Radomsko,4438,1904,49,0,22,21,757,526,311,44,0,174,0,0
PL_1012132,Wielgomłyny,3972,1415,44,0,11,12,474,205,538,49,0,82,0,0
PL_1012142,Żytno,4665,1629,83,0,25,21,609,229,443,54,0,165,0,0
PL_1013011,Rawa Mazowiecka,14722,8080,147,0,93,75,3148,2476,1070,70,0,1001,0,0
PL_1013023,Biała Rawska,9335,4123,91,0,51,41,1745,533,1185,168,0,309,0,0
PL_1013032,Cielądz,3271,1363,30,0,8,9,553,129,507,51,0,76,0,0
PL_1013042,Rawa Mazowiecka,6669,2752,64,0,30,23,1177,407,746,147,0,158,0,0
PL_1013052,Regnów,1452,678,16,0,5,8,151,19,440,24,0,15,0,0
PL_1013062,Sadkowice,4648,1806,48,0,12,9,801,142,633,114,0,47,0,0
PL_1014011,Sieradz,37112,21286,379,0,206,446,6311,7991,1248,235,0,4104,366,0
PL_1014023,Błaszki,11928,5308,149,0,32,65,1581,761,2297,120,0,274,29,0
PL_1014032,Brąszewice,3349,1478,47,0,13,20,628,203,374,62,0,118,13,0
PL_1014042,Brzeźnio,4962,2265,70,0,9,42,773,422,578,92,0,254,25,0
PL_1014052,Burzenin,4504,1924,78,0,30,36,697,362,380,104,0,212,25,0
PL_1014062,Goszczanów,4474,1628,50,0,10,19,649,168,439,116,0,169,8,0
PL_1014072,Klonowa,2388,941,40,0,8,26,264,114,378,39,0,69,3,0
PL_1014082,Sieradz,7572,3497,74,0,30,65,1598,657,542,101,0,375,55,0
PL_1014093,Warta,10607,4886,135,0,37,69,2525,727,640,189,0,528,36,0
PL_1014102,Wróblew,4912,2030,52,0,22,31,842,258,503,101,0,196,25,0
PL_1014113,Złoczew,5811,2528,94,0,27,38,1164,430,401,90,0,259,25,0
PL_1015012,Bolimów,3254,1534,55,0,14,13,509,243,528,59,0,113,0,0
PL_1015022,Głuchów,4792,3007,96,0,41,27,1378,180,1068,113,0,104,0,0
PL_1015032,Godzianów,2079,1011,21,0,9,11,473,94,305,41,0,57,0,0
PL_1015042,Kowiesy,2450,1038,30,0,7,10,398,167,320,49,0,57,0,0
PL_1015052,Lipce Reymontowskie,2660,1204,31,0,15,18,461,206,316,61,0,96,0,0
PL_1015062,Maków,4710,2188,57,0,27,18,942,443,469,61,0,171,0,0
PL_1015072,Nowy Kawączyn,2603,1137,36,0,14,13,420,144,349,51,0,110,0,0
PL_1015082,Skierniewice,5406,2398,52,0,35,29,1068,537,442,81,0,154,0,0
PL_1015092,Słupia,2103,1006,28,0,4,4,423,89,339,49,0,70,0,0
PL_1016011,Tomaszów Mazowiecki,54339,29897,525,0,307,463,10678,11025,1370,355,0,5174,0,0
PL_1016022,Bądków,2777,1344,20,0,11,15,626,178,339,61,0,94,0,0
PL_1016032,Budziszewice,1797,872,23,0,16,7,365,153,193,42,0,73,0,0
PL_1016042,Czerniewice,4159,1818,59,0,12,24,718,234,618,53,0,100,0,0
PL_1016052,Inowłódz,3222,1701,74,0,28,21,743,413,182,42,0,198,0,0
PL_1016062,Lubochnia,5785,2863,64,0,39,51,1291,561,462,71,0,324,0,0
PL_1016072,Rokiciny,4786,2425,69,0,26,37,1076,424,479,116,0,198,0,0
PL_1016082,Rzeczyca,3992,1816,53,0,22,19,841,195,428,133,0,125,0,0
PL_1016092,Tomaszów Mazowiecki,7987,4045,75,0,30,76,1865,973,608,81,0,337,0,0
PL_1016102,Ujazd,6373,3242,68,0,42,32,1393,928,349,102,0,328,0,0
PL_1016112,Żelechlinek,2745,1286,35,0,11,13,511,88,518,40,0,70,0,0
PL_1017012,Biała,4392,1856,68,0,23,37,649,253,535,112,0,161,18,0
PL_1017022,Czarnożyły,3584,1518,41,0,16,24,506,246,491,68,0,121,5,0
PL_1017032,Konopnica,3297,1491,41,0,14,15,415,242,464,90,0,193,17,0
PL_1017042,Mokrsko,4249,1995,98,0,26,48,632,322,432,163,0,259,15,0
PL_1017052,Osjaków,3782,1911,53,0,22,27,584,194,808,93,0,109,21,0
PL_1017062,Ostrówek,3691,1461,45,0,12,23,482,189,522,67,0,110,11,0
PL_1017072,Pątnów,4986,2485,69,0,12,17,795,289,416,735,0,139,13,0
PL_1017082,Skomlin,2721,1262,43,0,22,17,345,229,352,63,0,181,10,0
PL_1017093,Wieluń,27149,14336,274,0,104,187,3936,4780,2744,240,0,1923,148,0
PL_1017102,Wierzchlas,5269,2126,84,0,23,44,692,378,555,107,0,231,12,0
PL_1018012,Bolesławiec,3273,1414,40,0,24,17,437,279,336,44,0,216,21,0
PL_1018022,Czastary,3150,1327,58,0,8,17,432,329,319,36,0,118,10,0
PL_1018032,Galewice,4829,2033,61,0,29,26,783,426,413,48,0,232,15,0
PL_1018042,Lututów,3784,1663,88,0,25,26,602,226,357,96,0,227,16,0
PL_1018052,Łubnice,3234,1295,22,0,12,18,384,203,461,48,0,141,6,0
PL_1018062,Sokolniki,3886,1653,25,0,20,26,601,355,406,53,0,152,15,0
PL_1018073,Wieruszów,11426,6040,108,0,55,64,1861,2219,912,88,0,678,55,0
PL_1019011,Zduńska Wola,36020,20088,324,0,174,231,6734,7410,938,136,0,3633,508,0
PL_1019023,Szadek,5854,2459,81,0,11,34,1033,526,420,111,0,215,28,0
PL_1019032,Zapolice,3757,1524,34,0,20,20,495,380,306,50,0,193,26,0
PL_1019042,Zduńska Wola,8661,3973,113,0,35,56,1708,915,555,82,0,429,80,0
PL_1020011,Głowno,12412,6234,115,0,74,53,1806,2456,377,70,0,1150,133,0
PL_1020021,Ozorków,16919,8568,181,0,92,77,2920,3044,381,120,0,1618,135,0
PL_1020031,Zgierz,47843,27606,487,0,211,377,8584,11814,1166,246,0,4300,421,0
PL_1020043,Aleksandrów Łódzki,21816,12103,258,0,110,108,3319,6108,623,159,0,1247,171,0
PL_1020052,Głowno,3911,1611,43,0,8,12,625,169,512,77,0,148,17,0
PL_1020062,Ozorków,5228,2570,67,0,20,26,1092,546,445,110,0,244,20,0
PL_1020072,Parzączew,3943,1888,36,0,21,12,550,428,453,56,0,305,27,0
PL_1020083,Stryków,9711,4873,117,0,36,49,1523,1514,516,95,0,943,80,0
PL_1020092,Zgierz,9102,4903,91,0,30,76,1982,1587,313,84,0,685,55,0
PL_1021011,Brzezińy,10181,5318,132,0,50,88,1980,1872,364,75,0,679,78,0
PL_1021022,Brzezińy,4178,1903,39,0,22,21,755,380,426,68,0,172,20,0
PL_1021032,Dmosin,3854,1884,43,0,10,25,491,272,826,54,0,150,13,0
PL_1021042,Jeżów,2831,1444,38,0,10,15,650,246,312,35,0,124,14,0
PL_1021052,Rogów,3800,1861,60,0,21,25,760,497,280,37,0,168,13,0
PL_1061011,Łódź,616669,388513,6399,0,2863,4245,101861,180038,10815,5386,0,70132,6774,0
PL_1062011,Piotrków Trybunalski,63695,37220,835,0,392,429,12757,14195,1889,409,0,6314,0,0
PL_1063011,Skierniewice,38983,23002,364,0,251,288,6925,9694,1753,194,0,3533,0,0
PL_1201011,Bochnia,23400,13917,200,0,88,258,5432,5712,761,85,0,1381,0,0
PL_1201022,Bochnia,14233,7260,198,0,75,100,3528,2049,799,81,0,430,0,0
PL_1201032,Drwinia,4946,2448,91,0,23,22,1449,378,320,60,0,105,0,0
PL_1201042,Lipnica Murowana,4148,2018,77,0,23,34,985,382,381,43,0,93,0,0
PL_1201052,Łapanów,5562,2751,107,0,29,112,1052,732,546,42,0,131,0,0
PL_1201063,Nowy Wiśnicz,10019,5653,137,0,63,92,2787,1574,514,88,0,398,0,0
PL_1201072,Rzezawa,7977,4020,136,0,34,71,2333,851,398,26,0,171,0,0
PL_1201082,Trzciana,3823,2151,84,0,22,39,1069,338,459,27,0,113,0,0
PL_1201092,Żegocina,3746,2199,41,0,18,45,1417,293,311,22,0,52,0,0
PL_1202012,Borzącin,6386,3021,126,0,27,258,1428,662,321,38,0,161,0,0
PL_1202023,Brzesko,28034,15333,365,0,93,208,6557,6301,806,84,0,919,0,0
PL_1202032,Czchów,6902,3581,131,0,40,65,1885,793,482,52,0,133,0,0
PL_1202042,Dąbno,10478,5755,160,0,60,120,2814,1389,856,41,0,315,0,0
PL_1202052,Gnojnik,5489,2775,127,0,32,37,1439,496,503,40,0,101,0,0
PL_1202062,Iwkowa,4470,2386,72,0,19,41,1454,328,372,38,0,62,0,0
PL_1202072,Szczurowa,7755,3183,125,0,38,59,1412,639,643,76,0,191,0,0
PL_1203013,Alwernia,10142,5223,145,0,47,60,2027,1988,370,40,0,546,0,0
PL_1203022,Babice,7041,3764,118,0,48,58,1346,1369,365,47,0,413,0,0
PL_1203033,Chrzanów,40598,23102,420,0,228,303,6384,10206,1082,233,0,4246,0,0
PL_1203043,Libiąż,18337,10020,235,0,100,119,3439,4334,273,72,0,1448,0,0
PL_1203053,Trzebinia,28238,15826,429,0,212,235,4565,6575,782,204,0,2824,0,0
PL_1204012,Bolesław,2316,919,29,0,7,9,409,142,266,23,0,34,0,0
PL_1204023,Dąbrowa Tarnowska,16183,7627,190,0,43,82,4170,1993,708,93,0,348,0,0
PL_1204032,Grąboszów,2911,1319,18,0,11,21,615,120,466,28,0,40,0,0
PL_1204042,Mądrzechów,2808,1273,47,0,11,9,498,458,183,23,0,44,0,0
PL_1204052,Olesno,6003,2802,94,0,20,28,1763,421,316,54,0,106,0,0
PL_1204062,Radgoszcz,5448,2456,80,0,20,34,1551,339,299,66,0,67,0,0
PL_1204072,Szczucin,10488,4776,182,0,26,57,1629,1964,597,56,0,265,0,0
PL_1205011,Gorlice,24184,12735,274,0,87,148,4613,5009,771,148,0,1685,0,0
PL_1205023,Biecz,13385,5868,154,0,52,63,2954,1342,591,126,0,586,0,0
PL_1205032,Bobowa,6768,3314,109,0,22,22,1737,403,849,59,0,113,0,0
PL_1205042,Gorlice,12690,6200,195,0,44,88,2895,1622,700,126,0,530,0,0
PL_1205052,Lipinki,5374,2547,70,0,32,38,1231,459,121,62,0,534,0,0
PL_1205062,Łużna,6270,2837,128,0,23,22,1109,570,788,40,0,157,0,0
PL_1205072,Moszczenica,3676,1511,30,0,8,15,807,297,231,35,0,88,0,0
PL_1205082,Ropa,3754,1947,76,0,7,12,1119,482,143,29,0,79,0,0
PL_1205092,Sąkowa,3761,1676,45,0,12,15,623,651,164,43,0,123,0,0
PL_1205102,Uście Gorlickie,4917,2121,77,0,13,18,674,802,256,90,0,191,0,0
PL_1206012,Czernichów,10157,4734,166,0,129,55,2227,1509,320,36,0,260,32,0
PL_1206022,Igołomia-Wawrzeńczyce,5971,2336,41,0,46,20,1127,552,382,29,0,121,18,0
PL_1206032,Iwanowice,6406,3124,116,0,79,46,1432,669,540,56,0,166,20,0
PL_1206042,Jerzmanowice-Przeginia,8168,4095,154,0,105,25,2143,972,322,54,0,290,30,0
PL_1206052,Kocmyrzów-Luborzyca,10099,4764,117,0,112,38,1976,1370,716,96,0,302,37,0
PL_1206063,Krzeszowice,25550,14203,284,0,277,219,5746,5270,773,97,0,1413,124,0
PL_1206072,Liszki,12114,6339,174,0,140,64,3230,2081,331,41,0,232,46,0
PL_1206082,Michałowice,6182,3251,65,0,60,45,1350,1117,372,45,0,175,22,0
PL_1206092,Mogilany,8526,4957,117,0,113,61,2165,2006,207,24,0,224,40,0
PL_1206103,Skała,7571,3716,64,0,73,36,1659,1156,369,63,0,261,35,0
PL_1206113,Skawina,32580,17987,386,0,320,159,7203,7822,862,109,0,965,161,0
PL_1206123,Słomniki,10822,5140,150,0,111,99,2322,1438,568,108,0,307,37,0
PL_1206132,Sułoszowa,4598,2332,74,0,37,15,1253,279,546,26,0,93,9,0
PL_1206143,Świątniki Górne,6847,3586,93,0,69,66,1716,1344,113,14,0,139,32,0
PL_1206152,Wielka Wieś,7320,4257,75,0,56,49,1816,1624,322,45,0,245,25,0
PL_1206162,Zabierzów,18264,11065,225,0,218,155,4153,5055,377,63,0,732,87,0
PL_1206172,Zielonki,12002,7330,138,0,107,87,2674,3279,443,48,0,492,62,0
PL_1207011,Limanowa,11696,6902,110,0,37,242,3042,2053,874,41,0,503,0,0
PL_1207021,Mszana Dolna,5738,3199,69,0,15,37,1393,1177,389,15,0,104,0,0
PL_1207032,Dobra,7244,3302,101,0,19,56,1716,720,474,52,0,164,0,0
PL_1207042,Jodłownik,6166,2938,103,0,29,67,1446,555,530,56,0,152,0,0
PL_1207052,Kamienica,5366,2525,90,0,16,37,1490,447,332,29,0,84,0,0
PL_1207062,Laskowa,5456,3323,63,0,18,68,2337,368,371,30,0,68,0,0
PL_1207072,Limanowa,16940,8883,264,0,41,200,4710,1109,2245,75,0,239,0,0
PL_1207082,Łukowica,6709,3352,97,0,26,82,1750,613,598,60,0,126,0,0
PL_1207092,Mszana Dolna,12015,6387,193,0,18,25,3288,2212,548,21,0,82,0,0
PL_1207102,Niedźwiedź,4898,2052,76,0,16,55,1026,616,189,22,0,52,0,0
PL_1207112,Słopnice,4128,2099,57,0,12,41,1316,382,244,22,0,25,0,0
PL_1207122,Tymbark,4529,2611,76,0,15,73,1521,496,308,23,0,99,0,0
PL_1208012,Charsznica,6356,2361,64,0,44,13,983,436,498,56,0,253,14,0
PL_1208022,Gołcza,5119,2216,94,0,52,15,842,347,538,65,0,236,27,0
PL_1208032,Kozłów,4055,1436,55,0,39,18,605,181,289,71,0,160,18,0
PL_1208042,Książ Wielki,4464,1867,58,0,45,20,776,234,476,62,0,179,17,0
PL_1208053,Miechów,16272,7710,177,0,124,90,2678,2144,1146,111,0,1165,75,0
PL_1208062,Racławice,2046,716,23,0,7,3,174,73,381,17,0,35,3,0
PL_1208072,Słaboszów,3174,1145,34,0,27,12,341,122,445,52,0,106,6,0
PL_1209013,Dobczyce,10680,5851,143,0,46,187,2665,1912,521,47,0,330,0,0
PL_1209022,Lubień,6883,3619,129,0,21,62,2269,732,287,24,0,95,0,0
PL_1209033,Myślenice,31385,17928,283,0,115,434,8172,5967,1784,110,0,1063,0,0
PL_1209042,Pcim,7753,4113,124,0,24,47,2593,938,264,25,0,98,0,0
PL_1209052,Raciechowice,4626,2052,77,0,18,148,863,343,459,39,0,105,0,0
PL_1209062,Siepraw,5949,3066,67,0,22,63,1601,921,236,12,0,144,0,0
PL_1209073,Sułkowice,10513,4855,171,0,59,108,2152,1644,333,53,0,335,0,0
PL_1209082,Tokarnia,6034,3146,87,0,25,110,1990,551,271,27,0,85,0,0
PL_1209092,Wiśniowa,5094,2643,77,0,18,65,1518,349,504,19,0,93,0,0
PL_1210011,Grybów,4884,2916,75,0,16,35,1711,693,153,31,0,202,0,0
PL_1210022,Chełmiec,18116,10535,248,0,62,145,6300,2367,718,158,0,537,0,0
PL_1210032,Gródek nad Dunajcem,6463,3153,103,0,22,47,1647,582,560,44,0,148,0,0
PL_1210042,Grybów,16561,9879,237,0,74,77,7107,1316,608,182,0,278,0,0
PL_1210052,Kamionka Wielka,6596,3681,105,0,32,38,2283,660,287,54,0,222,0,0
PL_1210062,Korzenna,9852,5147,221,0,28,44,2832,631,1183,75,0,133,0,0
PL_1210073,Krynica-Zdrój,14555,8205,211,0,65,103,3413,2682,673,93,0,965,0,0
PL_1210082,Łabowa,3707,1863,81,0,17,32,1093,278,189,74,0,99,0,0
PL_1210092,Łącko,11134,5797,160,0,47,60,3349,1096,778,98,0,209,0,0
PL_1210102,Łososina Dolna,7316,4260,119,0,19,47,3035,511,291,135,0,103,0,0
PL_1210113,Muszyna,8787,4677,116,0,45,74,2175,1423,357,120,0,367,0,0
PL_1210122,Nawojowa,5526,3057,106,0,19,23,1685,428,650,44,0,102,0,0
PL_1210133,Piwniczna-Zdrój,8067,3991,88,0,30,95,2248,1013,250,64,0,203,0,0
PL_1210142,Podegrodzie,8450,4588,191,0,36,36,2672,925,487,97,0,144,0,0
PL_1210152,Rytro,2828,1491,71,0,5,74,826,358,56,19,0,82,0,0
PL_1210163,Stary Sącz,16759,9423,222,0,50,115,5359,2471,503,117,0,586,0,0
PL_1211011,Nowy Targ,26359,14830,219,0,91,165,5439,6726,974,73,0,1143,0,0
PL_1211021,Szczawnica,6078,2975,46,0,28,40,1030,1295,240,18,0,278,0,0
PL_1211032,Czarny Dunajec,16197,6131,207,0,29,55,3717,1367,547,88,0,121,0,0
PL_1211042,Czorsztyn,5347,2461,77,0,22,28,1005,856,313,19,0,141,0,0
PL_1211052,Jabłonka,12619,5633,140,0,38,80,3892,1081,217,58,0,127,0,0
PL_1211062,Krościenko nad Dunajcem,5058,2341,61,0,16,30,1153,714,205,30,0,132,0,0
PL_1211072,Lipnica Wielka,4060,1916,60,0,12,19,1070,621,79,24,0,31,0,0
PL_1211082,Łapsze Niżne,6667,2652,86,0,33,73,1229,672,388,53,0,118,0,0
PL_1211092,Nowy Targ,16608,7585,223,0,68,62,3886,2108,932,110,0,196,0,0
PL_1211102,Ochotnica Dolna,5862,2716,86,0,33,34,1685,543,243,33,0,59,0,0
PL_1211112,Raba Wyżna,10296,4888,132,0,30,35,3274,1024,179,50,0,164,0,0
PL_1211123,Rabka-Zdrój,13771,7610,134,0,56,112,3844,2712,328,28,0,396,0,0
PL_1211132,Spytkowice,3034,1381,35,0,11,6,981,220,75,13,0,40,0,0
PL_1211142,Szaflary,7482,3005,87,0,23,19,1311,468,1040,23,0,34,0,0
PL_1212011,Bukowno,8737,4441,71,0,82,60,1287,1632,162,44,0,1045,58,0
PL_1212032,Bolesław,6354,3062,78,0,58,18,844,1137,137,43,0,716,31,0
PL_1212042,Klucze,12254,6504,165,0,96,63,2026,2450,428,72,0,1149,55,0
PL_1212053,Olkusz,41635,23642,417,0,299,207,8971,8635,914,209,0,3744,246,0
PL_1212062,Trzyciąż,5667,2208,66,0,34,23,966,330,559,78,0,143,9,0
PL_1212073,Wolbrom,18713,8986,211,0,120,88,3693,2459,901,405,0,1044,65,0
PL_1213011,Oświącim,33611,20107,335,0,156,239,5995,8452,1200,125,0,3605,0,0
PL_1213023,Brzeszcze,17621,10335,199,0,183,75,3666,3657,1031,40,0,1484,0,0
PL_1213033,Chełmek,10304,5942,217,0,69,66,1732,2738,227,50,0,843,0,0
PL_1213043,Kąty,26805,15402,265,0,132,157,6345,5929,1176,146,0,1252,0,0
PL_1213052,Osiek,6122,3181,114,0,17,18,1297,763,694,33,0,245,0,0
PL_1213062,Oświącim,13458,8235,157,0,78,92,2967,2652,1067,61,0,1161,0,0
PL_1213072,Polanka Wielka,3205,1876,56,0,12,13,429,206,1069,10,0,81,0,0
PL_1213082,Przeciszów,5349,2740,91,0,14,39,933,736,635,29,0,263,0,0
PL_1213093,Zator,7110,3904,122,0,48,40,1613,1258,331,57,0,435,0,0
PL_1214012,Koniusza,6674,2641,95,0,29,34,1107,450,627,87,0,212,0,0
PL_1214022,Koszyce,4693,1678,42,0,16,14,633,230,569,18,0,156,0,0
PL_1214032,Nowe Brzesko,4495,1915,59,0,15,23,726,338,617,41,0,96,0,0
PL_1214042,Pałecznica,2854,1043,29,0,9,13,318,94,461,49,0,70,0,0
PL_1214053,Proszowice,13272,6026,136,0,48,76,1898,1239,2019,145,0,465,0,0
PL_1214062,Radziemice,2733,1105,33,0,8,11,326,76,480,92,0,79,0,0
PL_1215011,Jordanów,4031,2334,66,0,23,22,968,646,443,12,0,154,0,0
PL_1215021,Sucha Beskidzka,7921,4355,97,0,46,51,1482,1917,290,26,0,446,0,0
PL_1215032,Budzów,6186,2739,91,0,30,30,1343,747,359,50,0,89,0,0
PL_1215042,Bystra-Sidzina,4714,2325,126,0,28,48,1113,502,396,32,0,80,0,0
PL_1215052,Jordanów,7847,3862,136,0,27,55,1790,558,1171,36,0,89,0,0
PL_1215063,Maków Podhalański,12538,6541,161,0,45,124,3240,2298,331,63,0,279,0,0
PL_1215072,Stryszawa,9295,4667,152,0,53,74,2284,1502,306,52,0,244,0,0
PL_1215082,Zawoja,6917,3455,184,0,24,25,1458,1465,130,33,0,136,0,0
PL_1215092,Zembrzyce,4301,2197,94,0,15,23,890,743,299,23,0,110,0,0
PL_1216013,Ciążkowice,8455,4050,115,0,48,56,1931,743,845,96,0,216,0,0
PL_1216022,Gromnik,6365,3061,80,0,31,29,1522,290,1015,32,0,62,0,0
PL_1216032,Lisia Góra,10304,5429,179,0,38,66,3015,1165,651,61,0,254,0,0
PL_1216042,Pleśna,8698,4424,185,0,39,54,2235,1155,433,50,0,273,0,0
PL_1216052,Radłów,7480,3479,81,0,46,66,1774,823,468,57,0,164,0,0
PL_1216062,Ryglice,8530,4223,252,0,57,60,2070,1210,354,70,0,150,0,0
PL_1216072,Rzepiennik Strzyżewski,5178,2459,47,0,29,44,1364,355,441,73,0,106,0,0
PL_1216082,Skrzyszów,9879,4943,186,0,53,66,2406,1417,484,72,0,259,0,0
PL_1216092,Tarnów,17567,9971,265,0,86,153,4832,3012,898,66,0,659,0,0
PL_1216103,Tuchów,13568,7211,230,0,58,94,4181,1500,754,77,0,317,0,0
PL_1216112,Wierzchosławice,8218,4440,106,0,24,71,2256,1182,475,27,0,299,0,0
PL_1216122,Wietrzychowice,3287,1439,38,0,14,13,708,147,428,23,0,68,0,0
PL_1216132,Wojnicz,9900,5141,153,0,47,64,2806,1286,407,43,0,335,0,0
PL_1216142,Zakliczyn,9169,4220,144,0,27,41,2093,678,946,67,0,224,0,0
PL_1216153,Żabno,14611,7162,246,0,61,64,3821,1688,860,66,0,356,0,0
PL_1805102,Szerzyny,6364,2846,125,0,22,14,1511,686,348,57,0,83,0,0
PL_1217011,Zakopane,23868,14119,209,0,87,146,5021,6402,1333,62,0,859,0,0
PL_1217022,Biały Dunajec,5309,2251,69,0,11,6,954,394,768,15,0,34,0,0
PL_1217032,Bukowina Tatrzańska,9522,4646,90,0,18,42,2723,1160,447,41,0,125,0,0
PL_1217042,Kościelisko,6223,2874,39,0,9,19,1408,959,313,31,0,96,0,0
PL_1217052,Poronin,8152,3549,74,0,21,23,1511,1298,529,23,0,70,0,0
PL_1218013,Andrychów,34301,19827,519,0,179,230,8523,6930,1097,154,0,2195,0,0
PL_1218022,Brzeźnica,7420,3441,115,0,29,43,1479,1104,366,48,0,257,0,0
PL_1218033,Kalwaria Zebrzydowska,15041,7874,174,0,78,111,3348,3048,527,100,0,488,0,0
PL_1218042,Lanckorona,4455,1976,67,0,23,19,825,724,202,23,0,93,0,0
PL_1218052,Mucharz,2977,1514,58,0,15,16,691,448,102,17,0,167,0,0
PL_1218062,Spytkowice,7584,3604,117,0,45,65,1756,1008,282,48,0,283,0,0
PL_1218072,Stryszów,5191,2483,110,0,22,51,981,776,292,53,0,198,0,0
