gisco_id,name,registered,turnout,invalid,blank,FÜGGETLEN KISGAZDAPÁRT,CENTRUM,MUNKÁSPÁRT,MSZP,SZDSZ,MIÉP,FIDESZ MDF,SZABAD DEMOKRATÁK SZÖVETSÉGE,FIDESZ-MDF,MAGYAR IGAZSÁG ÉS ÉLET PÁRJA,MAGYAR SZOCIALISTA PÁRT,REFORM KISGAZDAPÁRT,ÚJ-BAL,MAVEP,MAGYAR  SZOCIALISTA PÁRT,MAGYAR IGAZSÁG ÉS ÉLET PÁRTJA,ÚJ BALOLDAL,RKGP,MRP,SZOCIÁLDEMOKRATA PÁRT,KISGAZDAPÁRT,ÚJ BAL
HU_2341,Sima,22,19,0,0,1,3,0,0,0,0,0,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0
HU_1326,Sóstófalva,205,166,2,0,0,13,4,0,0,0,0,1,86,16,44,0,0,0,0,0,0,0,0,0,0,0
HU_3225,Szakácsi,105,80,0,0,0,1,1,0,0,0,0,14,36,2,26,0,0,0,0,0,0,0,0,0,0,0
HU_0380,Szakáld,428,304,5,0,11,11,12,0,0,0,0,6,141,12,106,0,0,0,0,0,0,0,0,0,0,0
HU_3101,Szalaszend,840,457,3,0,3,6,17,0,0,0,0,2,248,12,163,2,1,0,0,0,0,0,0,0,0,0
HU_1675,Szalonna,787,522,10,0,5,18,11,0,0,0,0,6,174,25,272,1,0,0,0,0,0,0,0,0,0,0
HU_0814,Szászfa,147,97,0,0,2,1,0,0,0,0,0,1,42,1,50,0,0,0,0,0,0,0,0,0,0,0
HU_3381,Szegi,243,204,5,0,1,39,0,0,0,0,0,2,60,8,87,2,0,0,0,0,0,0,0,0,0,0
HU_3151,Szegilong,197,163,4,0,0,22,1,0,0,0,0,3,71,2,60,0,0,0,0,0,0,0,0,0,0,0
HU_0983,Szemere,267,164,2,0,1,4,8,0,0,0,0,7,81,1,59,1,0,0,0,0,0,0,0,0,0,0
HU_0807,Szendrõ,3099,1936,30,0,5,49,38,0,0,0,0,149,735,134,789,1,6,0,0,0,0,0,0,0,0,0
HU_2745,Szendrõlád,1040,726,33,0,2,7,9,0,0,0,0,60,370,22,222,1,0,0,0,0,0,0,0,0,0,0
HU_2216,Szentistván,2273,1708,10,0,7,42,75,0,0,0,0,20,794,48,711,0,1,0,0,0,0,0,0,0,0,0
HU_0848,Szentistvánbaksa,233,167,6,0,5,2,4,0,0,0,0,4,97,6,43,0,0,0,0,0,0,0,0,0,0,0
HU_3073,Szerencs,8278,5982,56,0,16,437,156,0,0,0,0,159,2007,276,2866,1,8,0,0,0,0,0,0,0,0,0
HU_2135,Szikszó,4733,3130,37,0,39,98,63,0,0,0,0,71,1587,120,1110,5,0,0,0,0,0,0,0,0,0,0
HU_2087,Szin,509,319,7,0,2,6,8,0,0,0,0,4,182,5,105,0,0,0,0,0,0,0,0,0,0,0
HU_1149,Szinpetri,204,139,0,0,0,3,10,0,0,0,0,4,38,10,74,0,0,0,0,0,0,0,0,0,0,0
HU_0949,Szirmabesenyõ,3816,2791,22,0,11,106,72,0,0,0,0,143,1003,76,1354,2,2,0,0,0,0,0,0,0,0,0
HU_1889,Szomolya,1357,974,22,0,7,17,26,0,0,0,0,34,515,29,324,0,0,0,0,0,0,0,0,0,0,0
HU_1617,Szögliget,734,466,15,0,2,7,11,0,0,0,0,9,296,11,114,1,0,0,0,0,0,0,0,0,0,0
HU_0788,Szõlõsardó,133,108,0,0,2,2,3,0,0,0,0,3,40,0,57,1,0,0,0,0,0,0,0,0,0,0
HU_0316,Szuhafõ,154,120,3,0,0,0,4,0,0,0,0,0,39,4,69,1,0,0,0,0,0,0,0,0,0,0
HU_1111,Szuhakálló,827,600,13,0,1,7,32,0,0,0,0,15,185,15,332,0,0,0,0,0,0,0,0,0,0,0
HU_2460,Szuhogy,946,621,10,0,2,11,14,0,0,0,0,12,369,15,187,1,0,0,0,0,0,0,0,0,0,0
HU_0370,Taktabáj,447,289,10,0,2,11,3,0,0,0,0,2,47,8,206,0,0,0,0,0,0,0,0,0,0,0
HU_1824,Taktaharkány,3078,2079,23,0,5,55,24,0,0,0,0,31,618,57,1263,3,0,0,0,0,0,0,0,0,0,0
HU_2878,Taktakenéz,825,494,14,0,9,65,6,0,0,0,0,14,204,11,170,1,0,0,0,0,0,0,0,0,0,0
HU_0313,Taktaszada,1520,920,13,0,4,26,50,0,0,0,0,11,333,13,465,0,5,0,0,0,0,0,0,0,0,0
HU_2174,Tarcal,2527,1593,26,0,8,118,17,0,0,0,0,45,547,68,759,2,3,0,0,0,0,0,0,0,0,0
HU_0816,Tard,1243,944,6,0,15,14,7,0,0,0,0,21,620,29,232,0,0,0,0,0,0,0,0,0,0,0
HU_1478,Tardona,927,622,4,0,1,19,28,0,0,0,0,23,234,10,302,0,1,0,0,0,0,0,0,0,0,0
HU_1221,Tállya,1737,1200,17,0,5,55,19,0,0,0,0,83,317,27,676,1,0,0,0,0,0,0,0,0,0,0
HU_1376,Telkibánya,562,371,11,0,3,10,15,0,0,0,0,6,215,9,100,2,0,0,0,0,0,0,0,0,0,0
HU_2863,Teresztenye,33,32,3,0,1,1,1,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0
HU_3044,Tibolddaróc,1239,747,10,0,4,20,12,0,0,0,0,96,373,14,216,2,0,0,0,0,0,0,0,0,0,0
HU_0229,Tiszabábolna,440,337,2,0,3,3,11,0,0,0,0,0,180,14,124,0,0,0,0,0,0,0,0,0,0,0
HU_2913,Tiszacsermely,449,230,5,0,3,5,2,0,0,0,0,4,87,5,119,0,0,0,0,0,0,0,0,0,0,0
HU_0371,Tiszadorogma,418,284,1,0,1,13,16,0,0,0,0,5,80,6,162,0,0,0,0,0,0,0,0,0,0,0
HU_1397,Tiszakarád,1915,1092,20,0,42,28,7,0,0,0,0,9,601,11,368,4,2,0,0,0,0,0,0,0,0,0
HU_1388,Tiszakeszi,2088,1113,16,0,21,18,26,0,0,0,0,26,493,25,483,2,3,0,0,0,0,0,0,0,0,0
HU_1938,Tiszaladány,575,395,9,0,1,12,6,0,0,0,0,9,179,27,151,1,0,0,0,0,0,0,0,0,0,0
HU_2839,Tiszalúc,4102,2226,42,0,3,59,41,0,0,0,0,81,887,69,1042,1,1,0,0,0,0,0,0,0,0,0
HU_0863,Tiszapalkonya,1203,772,11,0,2,24,20,0,0,0,0,39,242,23,409,1,1,0,0,0,0,0,0,0,0,0
HU_3029,Tiszatardos,225,165,3,0,0,34,0,0,0,0,0,4,51,6,67,0,0,0,0,0,0,0,0,0,0,0
HU_3037,Tiszatarján,1071,568,10,0,10,12,20,0,0,0,0,21,214,17,257,1,6,0,0,0,0,0,0,0,0,0
HU_2835,Tiszaújváros,14056,10421,51,0,29,459,338,0,0,0,0,774,2782,288,5642,4,54,0,0,0,0,0,0,0,0,0
HU_1097,Tiszavalk,308,254,5,0,0,0,3,0,0,0,0,2,103,19,120,1,1,0,0,0,0,0,0,0,0,0
HU_1830,Tokaj,3441,2398,26,0,7,170,43,0,0,0,0,74,865,214,997,2,0,0,0,0,0,0,0,0,0,0
HU_2805,Tolcsva,1555,1037,10,0,5,29,8,0,0,0,0,42,485,31,426,0,1,0,0,0,0,0,0,0,0,0
HU_1489,Tomor,223,167,3,0,0,0,6,0,0,0,0,4,98,14,42,0,0,0,0,0,0,0,0,0,0,0
HU_1690,Tornabarakony,30,25,0,0,0,0,0,0,0,0,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0
HU_1037,Tornakápolna,13,11,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
HU_1880,Tornanádaska,322,201,9,0,1,2,3,0,0,0,0,21,105,5,52,2,1,0,0,0,0,0,0,0,0,0
HU_2783,Tornaszentandrás,251,184,3,0,1,5,6,0,0,0,0,2,73,4,90,0,0,0,0,0,0,0,0,0,0,0
HU_3051,Tornaszentjakab,219,186,8,0,0,2,0,0,0,0,0,1,110,17,48,0,0,0,0,0,0,0,0,0,0,0
HU_2905,Tornyosnémeti,485,322,5,0,13,1,3,0,0,0,0,2,187,15,93,3,0,0,0,0,0,0,0,0,0,0
HU_0491,Trizs,243,208,4,0,2,8,3,0,0,0,0,6,92,14,79,0,0,0,0,0,0,0,0,0,0,0
HU_1835,Uppony,356,257,1,0,0,1,15,0,0,0,0,10,78,7,144,0,1,0,0,0,0,0,0,0,0,0
HU_1248,Újcsanálos,629,406,8,0,2,64,10,0,0,0,0,3,158,15,144,2,0,0,0,0,0,0,0,0,0,0
HU_0722,Vadna,462,343,1,0,3,8,19,0,0,0,0,21,89,9,192,1,0,0,0,0,0,0,0,0,0,0
HU_3000,Vajdácska,984,643,15,0,3,6,39,0,0,0,0,8,319,6,245,1,1,0,0,0,0,0,0,0,0,0
HU_2181,Varbó,952,717,2,0,5,29,25,0,0,0,0,29,235,12,379,0,1,0,0,0,0,0,0,0,0,0
HU_1014,Varbóc,66,54,2,0,0,2,0,0,0,0,0,0,36,2,12,0,0,0,0,0,0,0,0,0,0,0
HU_3007,Vatta,794,499,5,0,2,11,16,0,0,0,0,7,229,15,214,0,0,0,0,0,0,0,0,0,0,0
HU_2915,Vágáshuta,86,65,0,0,1,3,1,0,0,0,0,4,41,4,11,0,0,0,0,0,0,0,0,0,0,0
HU_1514,Vámosújfalu,693,499,6,0,2,14,3,0,0,0,0,5,255,28,186,0,0,0,0,0,0,0,0,0,0,0
HU_1158,Vilmány,916,521,13,0,5,3,11,0,0,0,0,3,163,7,313,3,0,0,0,0,0,0,0,0,0,0
HU_1298,Vilyvitány,245,177,2,0,1,4,2,0,0,0,0,1,141,2,24,0,0,0,0,0,0,0,0,0,0,0
HU_0509,Viss,624,353,10,0,1,19,12,0,0,0,0,10,120,8,172,1,0,0,0,0,0,0,0,0,0,0
HU_0395,Viszló,85,73,0,0,0,4,1,0,0,0,0,0,55,2,11,0,0,0,0,0,0,0,0,0,0,0
HU_2108,Vizsoly,677,383,1,0,4,3,13,0,0,0,0,2,250,15,93,2,0,0,0,0,0,0,0,0,0,0
HU_1561,Zalkod,271,193,3,0,17,4,4,0,0,0,0,3,94,7,61,0,0,0,0,0,0,0,0,0,0,0
HU_0306,Zádorfalva,375,243,1,0,7,2,1,0,0,0,0,3,65,8,155,1,0,0,0,0,0,0,0,0,0,0
HU_3160,Zemplénagárd,712,360,8,0,5,7,3,0,0,0,0,8,167,43,116,1,2,0,0,0,0,0,0,0,0,0
HU_1927,Ziliz,323,230,5,0,2,15,5,0,0,0,0,5,89,12,97,0,0,0,0,0,0,0,0,0,0,0
HU_1102,Zsujta,152,112,1,0,6,1,5,0,0,0,0,2,57,10,27,2,1,0,0,0,0,0,0,0,0,0
HU_1910,Zubogy,475,337,7,0,5,7,29,0,0,0,0,8,134,1,146,0,0,0,0,0,0,0,0,0,0,0
HU_3424,Algyõ,4250,2733,37,0,9,126,48,0,0,80,0,59,1177,0,1190,0,0,7,0,0,0,0,0,0,0,0
HU_1619,Ambrózfalva,409,272,3,0,7,4,8,0,0,18,0,8,109,0,115,0,0,0,0,0,0,0,0,0,0,0
HU_1425,Apátfalva,2725,1610,43,0,62,36,29,0,0,55,0,22,838,0,525,0,0,0,0,0,0,0,0,0,0,0
HU_1906,Árpádhalom,493,297,1,0,3,6,8,0,0,8,0,11,149,0,110,0,0,1,0,0,0,0,0,0,0,0
HU_1033,Ásotthalom,3339,1702,26,0,18,42,59,0,0,25,0,34,990,0,504,0,0,4,0,0,0,0,0,0,0,0
HU_2910,Baks,1832,959,16,0,11,16,36,0,0,25,0,11,380,0,462,0,0,2,0,0,0,0,0,0,0,0
HU_2367,Balástya,2826,1588,22,0,39,69,14,0,0,79,0,27,917,0,416,0,0,5,0,0,0,0,0,0,0,0
HU_0819,Bordány,2402,1504,28,0,20,71,56,0,0,23,0,29,711,0,564,0,0,2,0,0,0,0,0,0,0,0
HU_0212,Csanádalberti,401,270,5,0,9,4,6,0,0,2,0,14,137,0,93,0,0,0,0,0,0,0,0,0,0,0
HU_0537,Csanádpalota,2560,1485,24,0,32,58,49,0,0,50,0,67,708,0,497,0,0,0,0,0,0,0,0,0,0,0
HU_2229,Csanytelek,2465,1303,23,0,20,33,36,0,0,44,0,38,596,0,513,0,0,0,0,0,0,0,0,0,0,0
HU_3228,Csengele,1668,773,22,0,17,16,14,0,0,36,0,14,490,0,164,0,0,0,0,0,0,0,0,0,0,0
HU_0511,Csongrád,15195,10264,151,0,75,321,332,0,0,429,0,334,4890,0,3726,0,0,6,0,0,0,0,0,0,0,0
HU_0783,Derekegyház,1386,938,9,0,5,21,17,0,0,23,0,46,381,0,436,0,0,0,0,0,0,0,0,0,0,0
HU_2407,Deszk,2500,1827,14,0,29,87,66,0,0,52,0,82,546,0,949,0,0,2,0,0,0,0,0,0,0,0
HU_1338,Domaszék,3227,2031,25,0,50,76,29,0,0,97,0,52,1122,0,577,0,0,3,0,0,0,0,0,0,0,0
HU_3053,Dóc,606,348,8,0,8,8,2,0,0,28,0,11,155,0,128,0,0,0,0,0,0,0,0,0,0,0
HU_2299,Eperjes,604,355,8,0,30,5,23,0,0,9,0,11,128,0,139,0,0,2,0,0,0,0,0,0,0,0
HU_1997,Fábiánsebestyén,1946,1146,15,0,4,31,68,0,0,25,0,50,504,0,448,0,0,1,0,0,0,0,0,0,0,0
HU_2264,Felgyõ,1120,703,15,0,9,19,33,0,0,23,0,10,364,0,229,0,0,1,0,0,0,0,0,0,0,0
HU_1899,Ferencszállás,558,364,8,0,13,6,10,0,0,10,0,8,134,0,175,0,0,0,0,0,0,0,0,0,0,0
HU_3302,Forráskút,1716,977,8,0,23,25,8,0,0,17,0,11,602,0,283,0,0,0,0,0,0,0,0,0,0,0
HU_0921,Földeák,2669,1607,18,0,45,47,79,0,0,47,0,37,647,0,685,0,0,2,0,0,0,0,0,0,0,0
HU_0831,Hódmezõvásárhely,38458,27307,354,0,160,1267,833,0,0,1338,0,816,13936,0,8575,0,0,28,0,0,0,0,0,0,0,0
HU_1366,Királyhegyes,555,357,8,0,9,8,20,0,0,5,0,1,182,0,122,0,0,2,0,0,0,0,0,0,0,0
HU_3102,Kistelek,6126,3552,44,0,24,113,48,0,0,162,0,87,1787,0,1284,0,0,3,0,0,0,0,0,0,0,0
HU_2666,Kiszombor,3404,1998,37,0,41,53,32,0,0,53,0,65,879,0,837,0,0,1,0,0,0,0,0,0,0,0
HU_0825,Klárafalva,381,250,4,0,15,4,5,0,0,5,0,8,133,0,76,0,0,0,0,0,0,0,0,0,0,0
HU_0995,Kövegy,401,187,5,0,6,2,9,0,0,7,0,2,90,0,66,0,0,0,0,0,0,0,0,0,0,0
HU_1441,Kübekháza,1210,768,10,0,5,25,20,0,0,15,0,26,272,0,394,0,0,1,0,0,0,0,0,0,0,0
HU_0596,Magyarcsanád,1241,696,13,0,18,13,25,0,0,14,0,11,317,0,285,0,0,0,0,0,0,0,0,0,0,0
HU_0735,Makó,20729,13515,229,0,517,454,426,0,0,450,0,520,5598,0,5300,0,0,21,0,0,0,0,0,0,0,0
HU_1051,Maroslele,1727,988,16,0,17,30,15,0,0,31,0,29,469,0,380,0,0,1,0,0,0,0,0,0,0,0
HU_2573,Mártély,1044,743,19,0,15,29,19,0,0,39,0,19,400,0,203,0,0,0,0,0,0,0,0,0,0,0
HU_2155,Mindszent,6072,3836,62,0,44,156,90,0,0,193,0,128,1949,0,1208,0,0,6,0,0,0,0,0,0,0,0
HU_0434,Mórahalom,4464,2838,15,0,38,56,46,0,0,75,0,47,1638,0,917,0,0,6,0,0,0,0,0,0,0,0
HU_2091,Nagyér,478,300,6,0,7,9,8,0,0,19,0,8,142,0,100,0,0,1,0,0,0,0,0,0,0,0
HU_1277,Nagylak,536,377,4,0,4,4,19,0,0,9,0,6,143,0,188,0,0,0,0,0,0,0,0,0,0,0
HU_1723,Nagymágocs,2808,1544,41,0,12,27,50,0,0,53,0,113,618,0,630,0,0,0,0,0,0,0,0,0,0,0
HU_2917,Nagytõke,407,221,6,0,1,8,4,0,0,6,0,8,119,0,69,0,0,0,0,0,0,0,0,0,0,0
HU_0775,Óföldeák,471,306,10,0,5,8,8,0,0,6,0,4,126,0,137,0,0,2,0,0,0,0,0,0,0,0
HU_1279,Ópusztaszer,1570,800,23,0,26,12,17,0,0,32,0,26,287,0,376,0,0,1,0,0,0,0,0,0,0,0
HU_3107,Öttömös,666,451,9,0,4,13,9,0,0,9,0,14,202,0,191,0,0,0,0,0,0,0,0,0,0,0
HU_0628,Pitvaros,1277,854,20,0,16,30,32,0,0,21,0,23,351,0,360,0,0,1,0,0,0,0,0,0,0,0
HU_0635,Pusztamérges,987,575,11,0,13,16,8,0,0,20,0,2,257,0,246,0,0,2,0,0,0,0,0,0,0,0
HU_2859,Pusztaszer,1319,770,15,0,16,20,8,0,0,25,0,12,383,0,288,0,0,3,0,0,0,0,0,0,0,0
HU_1316,Röszke,2587,1462,17,0,14,50,16,0,0,44,0,41,775,0,503,0,0,2,0,0,0,0,0,0,0,0
HU_0396,Ruzsa,2269,1300,34,0,15,41,19,0,0,34,0,33,654,0,465,0,0,5,0,0,0,0,0,0,0,0
HU_3170,Sándorfalva,6200,3823,38,0,27,164,115,0,0,105,0,147,1481,0,1739,0,0,7,0,0,0,0,0,0,0,0
HU_1200,Szatymaz,3393,2034,22,0,36,129,30,0,0,66,0,61,953,0,734,0,0,3,0,0,0,0,0,0,0,0
HU_3336,Szeged,128995,93342,1003,0,337,5390,1553,0,0,3190,0,5483,33638,0,42583,0,0,165,0,0,0,0,0,0,0,0
HU_3248,Szegvár,3986,2492,27,0,53,73,75,0,0,134,0,94,1337,0,697,0,0,2,0,0,0,0,0,0,0,0
HU_1445,Szentes,24798,16613,148,0,157,675,603,0,0,600,0,1078,7133,0,6214,0,0,5,0,0,0,0,0,0,0,0
HU_1226,Székkutas,2049,1400,16,0,34,40,86,0,0,59,0,23,619,0,521,0,0,2,0,0,0,0,0,0,0,0
HU_1696,Tiszasziget,1367,949,8,0,19,33,27,0,0,19,0,26,469,0,346,0,0,2,0,0,0,0,0,0,0,0
HU_2590,Tömörkény,1664,958,18,0,13,14,60,0,0,80,0,18,314,0,440,0,0,1,0,0,0,0,0,0,0,0
HU_1492,Újszentiván,1195,828,4,0,7,43,18,0,0,13,0,24,331,0,388,0,0,0,0,0,0,0,0,0,0,0
HU_2141,Üllés,2534,1497,16,0,14,66,23,0,0,40,0,33,854,0,449,0,0,2,0,0,0,0,0,0,0,0
HU_0554,Zákányszék,2217,1411,20,0,32,38,22,0,0,36,0,21,893,0,349,0,0,0,0,0,0,0,0,0,0,0
HU_1776,Zsombó,2386,1569,19,0,29,82,29,0,0,46,0,44,739,0,576,0,0,5,0,0,0,0,0,0,0,0
HU_1737,Aba,3292,1950,31,0,19,36,21,0,55,36,0,0,964,0,0,0,0,0,788,0,0,0,0,0,0,0
HU_0892,Adony,2984,2063,38,0,6,35,26,0,71,56,0,0,736,0,0,0,0,0,1095,0,0,0,0,0,0,0
HU_2682,Alap,1634,955,21,0,9,13,8,0,16,14,0,0,514,0,0,0,0,0,360,0,0,0,0,0,0,0
HU_1517,Alcsútdoboz,1150,775,11,0,2,15,16,0,11,33,0,0,484,0,0,0,0,0,203,0,0,0,0,0,0,0
HU_2528,Alsószentiván,532,337,5,0,2,4,3,0,7,4,0,0,164,0,0,0,0,0,148,0,0,0,0,0,0,0
HU_0873,Bakonycsernye,2493,1630,11,0,5,67,25,0,58,35,0,0,938,0,0,0,0,0,491,0,0,0,0,0,0,0
HU_2315,Bakonykúti,100,92,1,0,0,2,0,0,6,2,0,0,34,0,0,0,0,0,47,0,0,0,0,0,0,0
HU_3110,Balinka,784,518,7,0,4,5,14,0,14,14,0,0,306,0,0,0,0,0,154,0,0,0,0,0,0,0
HU_0704,Baracs,2624,1780,18,0,15,69,29,0,89,44,0,0,694,0,0,0,0,0,822,0,0,0,0,0,0,0
HU_0858,Baracska,2091,1325,13,0,8,29,10,0,50,53,0,0,521,0,0,0,0,0,641,0,0,0,0,0,0,0
HU_0846,Beloiannisz,888,626,15,0,1,8,65,0,22,19,0,0,146,0,0,0,0,0,350,0,0,0,0,0,0,0
HU_1634,Besnyõ,1479,1018,9,0,16,10,31,0,33,34,0,0,342,0,0,0,0,0,543,0,0,0,0,0,0,0
HU_1048,Bicske,8523,5919,37,0,30,197,77,0,284,296,0,0,2942,0,0,0,0,0,2056,0,0,0,0,0,0,0
HU_1825,Bodajk,3184,2272,22,0,24,92,34,0,73,65,0,0,1189,0,0,0,0,0,773,0,0,0,0,0,0,0
HU_1162,Bodmér,186,152,1,0,2,2,1,0,4,1,0,0,77,0,0,0,0,0,64,0,0,0,0,0,0,0
HU_1315,Cece,2173,1218,13,0,7,22,11,0,21,38,0,0,798,0,0,0,0,0,308,0,0,0,0,0,0,0
HU_3054,Csabdi,869,581,8,0,1,17,13,0,13,36,0,0,357,0,0,0,0,0,136,0,0,0,0,0,0,0
HU_0536,Csákberény,987,756,7,0,2,28,7,0,22,8,0,0,476,0,0,0,0,0,206,0,0,0,0,0,0,0
HU_2000,Csákvár,4077,2785,31,0,12,91,89,0,63,75,0,0,1432,0,0,0,0,0,992,0,0,0,0,0,0,0
HU_2190,Csókakõ,906,683,8,0,2,20,12,0,34,29,0,0,408,0,0,0,0,0,170,0,0,0,0,0,0,0
HU_0977,Csór,1295,850,4,0,4,28,15,0,47,49,0,0,404,0,0,0,0,0,299,0,0,0,0,0,0,0
HU_0673,Csõsz,782,384,4,0,7,9,7,0,11,21,0,0,180,0,0,0,0,0,145,0,0,0,0,0,0,0
HU_3275,Dég,1859,996,22,0,8,13,31,0,49,26,0,0,351,0,0,0,0,0,496,0,0,0,0,0,0,0
HU_0311,Dunaújváros,43432,31349,300,0,61,1530,733,0,2014,828,0,0,9761,0,0,0,0,0,16122,0,0,0,0,0,0,0
HU_2035,Elõszállás,3048,1852,35,0,8,38,31,0,106,45,0,0,871,0,0,0,0,0,718,0,0,0,0,0,0,0
HU_0280,Enying,5765,3627,56,0,17,84,153,0,130,138,0,0,1426,0,0,0,0,0,1623,0,0,0,0,0,0,0
HU_2360,Ercsi,6520,4219,42,0,20,147,53,0,193,176,0,0,1436,0,0,0,0,0,2152,0,0,0,0,0,0,0
HU_0231,Etyek,2823,1966,21,0,6,69,33,0,88,90,0,0,923,0,0,0,0,0,736,0,0,0,0,0,0,0
HU_3220,Fehérvárcsurgó,1498,1011,12,0,7,29,13,0,36,50,0,0,603,0,0,0,0,0,261,0,0,0,0,0,0,0
HU_2993,Felcsút,1317,1016,14,0,2,27,8,0,21,33,0,0,686,0,0,0,0,0,225,0,0,0,0,0,0,0
HU_0611,Füle,705,514,1,0,2,22,6,0,23,43,0,0,235,0,0,0,0,0,182,0,0,0,0,0,0,0
HU_1575,Gánt,488,332,4,0,4,4,12,0,9,12,0,0,192,0,0,0,0,0,95,0,0,0,0,0,0,0
HU_1029,Gárdony,6710,4881,77,0,19,221,50,0,261,210,0,0,2009,0,0,0,0,0,2034,0,0,0,0,0,0,0
HU_1591,Gyúró,896,633,3,0,4,19,9,0,32,26,0,0,364,0,0,0,0,0,176,0,0,0,0,0,0,0
HU_2342,Hantos,782,494,8,0,1,3,9,0,21,18,0,0,201,0,0,0,0,0,233,0,0,0,0,0,0,0
HU_1773,Igar,875,554,4,0,5,4,15,0,5,20,0,0,214,0,0,0,0,0,287,0,0,0,0,0,0,0
HU_3201,Iszkaszentgyörgy,1355,963,14,0,6,42,20,0,35,50,0,0,413,0,0,0,0,0,383,0,0,0,0,0,0,0
HU_0220,Isztimér,740,506,6,0,4,9,11,0,14,3,0,0,280,0,0,0,0,0,179,0,0,0,0,0,0,0
HU_1346,Iváncsa,2151,1285,14,0,4,20,43,0,51,32,0,0,509,0,0,0,0,0,612,0,0,0,0,0,0,0
HU_1597,Jenõ,960,560,9,0,3,12,15,0,10,17,0,0,326,0,0,0,0,0,168,0,0,0,0,0,0,0
HU_2134,Kajászó,776,510,6,0,3,8,7,0,18,28,0,0,284,0,0,0,0,0,156,0,0,0,0,0,0,0
HU_1668,Káloz,1946,1144,8,0,6,19,21,0,15,57,0,0,659,0,0,0,0,0,359,0,0,0,0,0,0,0
HU_2192,Kápolnásnyék,2600,1870,13,0,9,60,38,0,109,92,0,0,759,0,0,0,0,0,790,0,0,0,0,0,0,0
HU_0234,Kincsesbánya,1224,880,4,0,3,21,12,0,20,23,0,0,364,0,0,0,0,0,433,0,0,0,0,0,0,0
HU_1263,Kisapostag,1009,763,4,0,1,71,12,0,25,27,0,0,370,0,0,0,0,0,253,0,0,0,0,0,0,0
HU_2899,Kisláng,1981,940,13,0,12,20,12,0,49,24,0,0,431,0,0,0,0,0,379,0,0,0,0,0,0,0
HU_3065,Kõszárhegy,991,652,6,0,0,19,10,0,27,20,0,0,302,0,0,0,0,0,268,0,0,0,0,0,0,0
HU_3420,Kulcs,1458,1009,8,0,6,39,27,0,39,40,0,0,352,0,0,0,0,0,498,0,0,0,0,0,0,0
HU_0750,Lajoskomárom,1929,1341,10,0,18,25,16,0,47,43,0,0,544,0,0,0,0,0,638,0,0,0,0,0,0,0
HU_0726,Lepsény,2447,1505,11,0,8,43,37,0,61,67,0,0,664,0,0,0,0,0,614,0,0,0,0,0,0,0
HU_1911,Lovasberény,2119,1489,10,0,10,64,14,0,43,50,0,0,733,0,0,0,0,0,565,0,0,0,0,0,0,0
HU_2767,Magyaralmás,1186,895,3,0,4,24,22,0,30,35,0,0,555,0,0,0,0,0,222,0,0,0,0,0,0,0
HU_0465,Martonvásár,3936,2966,13,0,8,134,45,0,190,149,0,0,1170,0,0,0,0,0,1257,0,0,0,0,0,0,0
HU_2349,Mány,1659,1059,6,0,12,18,17,0,45,62,0,0,561,0,0,0,0,0,338,0,0,0,0,0,0,0
HU_1694,Mátyásdomb,625,419,7,0,2,0,3,0,10,6,0,0,105,0,0,0,0,0,286,0,0,0,0,0,0,0
HU_1755,Mezõfalva,3830,2328,32,0,6,67,41,0,65,86,0,0,875,0,0,0,0,0,1156,0,0,0,0,0,0,0
HU_0568,Mezõkomárom,836,512,7,0,1,5,20,0,4,24,0,0,260,0,0,0,0,0,191,0,0,0,0,0,0,0
HU_0657,Mezõszentgyörgy,1007,578,16,0,12,9,49,0,6,19,0,0,213,0,0,0,0,0,254,0,0,0,0,0,0,0
HU_2903,Mezõszilas,1840,1051,11,0,13,12,19,0,24,22,0,0,444,0,0,0,0,0,506,0,0,0,0,0,0,0
HU_2571,Moha,319,253,2,0,4,12,7,0,7,6,0,0,126,0,0,0,0,0,89,0,0,0,0,0,0,0
HU_1848,Mór,11591,8457,77,0,27,285,205,0,319,255,0,0,4198,0,0,0,0,0,3091,0,0,0,0,0,0,0
HU_2759,Nadap,363,266,1,0,0,7,3,0,16,16,0,0,89,0,0,0,0,0,134,0,0,0,0,0,0,0
HU_0700,Nagykarácsony,1218,787,14,0,10,9,4,0,20,11,0,0,398,0,0,0,0,0,321,0,0,0,0,0,0,0
HU_3236,Nagylók,898,570,8,0,4,12,19,0,17,6,0,0,263,0,0,0,0,0,241,0,0,0,0,0,0,0
HU_2358,Nagyveleg,539,370,4,0,3,6,9,0,9,15,0,0,214,0,0,0,0,0,110,0,0,0,0,0,0,0
HU_2613,Nagyvenyim,3228,2330,26,0,14,81,62,0,117,61,0,0,825,0,0,0,0,0,1144,0,0,0,0,0,0,0
HU_1390,Nádasdladány,1437,861,10,0,2,34,32,0,26,15,0,0,362,0,0,0,0,0,380,0,0,0,0,0,0,0
HU_3430,Óbarok,592,405,9,0,0,5,10,0,17,9,0,0,157,0,0,0,0,0,198,0,0,0,0,0,0,0
HU_2575,Pákozd,2040,1466,21,0,9,64,20,0,84,32,0,0,732,0,0,0,0,0,504,0,0,0,0,0,0,0
