gisco_id,name,registered,turnout,invalid,blank,N-VA,Open VLD,CD&V,Vooruit,VB (1979),Groen,SD&P,PTB/PVDA,PP (2009),ROSSEM,B.U.B.,PVGW,DéFI,PS,MR,LE,PTB-GO,Ecolo,R!,FPN,La Droite,WDA,LO,RW,P+,NATION,R.W.F.,FW,NWA,MGJOD,LDD,VLC,PP [Parti Pensionnés],ISLAM,CIM,VPB,GC,Égalitaires !,P-Lib,Agora Erasmus,La Lutte,MOVE
BE_72018,Kinrooi,0,7992,562,0,2452,633,2669,768,507,259,0,94,32,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45060,Kluisbergen,0,4566,279,0,1172,958,958,553,195,325,3,69,29,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44029,Knesselare,0,5886,402,0,1740,891,1268,612,296,490,8,86,49,33,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31043,Knokke-Heist,0,24239,904,0,9326,5241,3408,2134,908,1336,0,205,0,65,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0
BE_32010,Koekelare,0,6485,398,0,1366,1002,1096,1688,263,290,0,69,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0
BE_21011,Koekelberg,0,9182,599,0,281,248,161,242,89,0,0,330,124,0,0,0,507,2273,2288,716,0,745,233,0,33,0,0,0,0,25,0,0,0,0,0,0,0,240,0,0,13,19,11,2,3,0
BE_38014,Koksijde,0,16767,645,0,5713,3292,2535,2269,421,946,0,176,0,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0
BE_11024,Kontich,0,14937,402,0,6466,1740,2264,1102,826,1499,0,453,148,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32011,Kortemark,0,9076,649,0,2083,1684,2085,1261,375,433,0,123,0,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0
BE_24054,Kortenaken,0,5950,309,0,1549,1737,1098,578,259,280,0,82,7,37,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24055,Kortenberg,0,12768,535,0,3767,2942,2273,1096,515,1146,0,235,21,21,59,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73040,Kortessem,0,6327,310,0,1711,1063,1674,820,258,328,0,85,44,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34022,Kortrijk / Courtrai,0,51794,2233,0,13491,8395,10421,7802,2215,4873,0,1166,0,139,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0
BE_23099,Kraainem,0,6574,128,0,388,706,21,15,7,143,0,46,44,1,13,0,486,362,1570,566,0,302,30,0,10,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,5,0,3,0,0,0
BE_46013,Kruibeke,0,11608,525,0,4263,1117,2170,1370,787,961,7,266,105,25,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45017,Kruishoutem,0,6071,262,0,1660,1005,2130,348,214,335,2,55,32,16,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34023,Kuurne,0,9455,474,0,2627,1327,2095,1297,404,749,0,211,0,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0
BE_84033,LÉglise,0,3197,209,0,0,0,0,0,0,0,0,0,104,0,18,0,70,482,828,1149,44,193,49,0,39,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24062,Leuven / Louvain,0,60614,1792,0,13876,9271,10431,10512,1714,10385,0,2215,159,132,92,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62063,Liège / Luik,0,105493,5455,0,0,0,0,0,0,0,0,0,5267,0,199,0,2517,31736,20259,10205,11490,11000,1780,0,1188,1017,0,0,0,476,263,217,0,0,0,188,606,1577,53,0,0,0,0,0,0,0
BE_92141,La Bruyère,0,6167,366,0,0,0,0,0,0,0,0,0,283,0,18,0,182,1365,2032,894,223,594,94,0,36,0,0,0,0,15,32,5,3,0,0,0,0,0,0,25,0,0,0,0,0,0
BE_25050,La Hulpe / Terhulpen,0,4794,199,0,0,0,0,0,0,0,0,0,135,0,29,0,184,887,2165,436,108,513,51,0,37,0,0,0,0,13,15,0,9,0,0,3,0,0,0,0,0,0,0,0,0,10
BE_55022,La Louvière,0,44391,4245,0,0,0,0,0,0,0,0,0,1968,0,52,0,724,18317,5838,3460,3465,1777,1418,1463,360,266,316,60,113,264,107,75,77,26,0,0,0,0,0,0,0,0,0,0,0,0
BE_83031,La Roche-en-Ardenne,0,2967,190,0,0,0,0,0,0,0,0,0,74,0,7,0,46,439,974,885,71,192,46,0,33,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13053,Laakdal,0,11532,682,0,4344,884,2452,1136,962,587,0,316,102,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42010,Laarne,0,9308,421,0,2979,2229,1646,824,377,583,6,156,55,18,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73042,Lanaken,0,14035,816,0,3968,2920,2629,1696,1028,598,0,254,85,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24059,Landen,0,11298,596,0,2515,2714,1848,2004,511,683,0,280,29,29,42,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33040,Langemark-Poelkapelle,0,5762,364,0,1534,707,1536,772,268,247,0,82,0,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0
BE_25119,Lasne,0,8257,221,0,0,0,0,0,0,0,0,0,224,0,28,0,387,800,5128,533,106,658,67,0,44,0,0,0,0,6,26,0,8,0,0,19,0,0,0,0,0,0,0,0,0,2
BE_55035,Le Roeulx,0,5584,364,0,0,0,0,0,0,0,0,0,193,0,21,0,85,1652,1922,417,293,282,124,86,42,24,23,3,9,22,10,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
BE_42011,Lebbeke,0,13303,645,0,4554,2509,2152,1339,861,856,19,213,99,23,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41034,Lede,0,13318,559,0,4787,2320,2491,1210,816,774,85,159,68,34,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_36010,Ledegem,0,7054,391,0,1964,633,2074,984,318,354,0,98,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0
BE_34025,Lendelede,0,4276,226,0,1263,385,1209,553,162,250,0,57,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0
BE_23104,Lennik,0,6462,244,0,2051,1916,1081,353,303,355,0,60,14,8,19,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53046,Lens,0,2876,111,0,0,0,0,0,0,0,0,0,97,0,0,0,52,856,1158,227,69,157,39,30,17,27,9,7,1,4,6,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0
BE_71034,Leopoldsburg / Bourg-Léopold,0,10600,501,0,3322,754,2311,2014,825,540,0,209,72,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52075,Les Bons Villers,0,6298,411,0,0,0,0,0,0,0,0,0,357,0,6,0,151,1645,1941,874,197,375,111,51,44,41,27,11,12,9,15,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0
BE_55023,Lessines / Lessen,0,12038,1156,0,0,0,0,0,0,0,0,0,770,0,12,0,249,4344,2279,1439,395,686,206,150,80,69,56,20,15,45,24,19,19,5,0,0,0,0,0,0,0,0,0,0,0,0
BE_57094,Leuze-en-Hainaut,0,9143,728,0,0,0,0,0,0,0,0,0,312,0,5,0,152,2806,2380,1563,220,482,127,110,58,43,34,9,10,50,27,8,13,6,0,0,0,0,0,0,0,0,0,0,0,0
BE_84035,Libin,0,3216,313,0,0,0,0,0,0,0,0,0,111,0,2,0,52,664,849,925,45,182,35,0,27,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84077,Libramont-Chevigny,0,7278,489,0,0,0,0,0,0,0,0,0,270,0,23,0,114,1298,2203,2195,101,379,136,0,57,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_36011,Lichtervelde,0,6400,420,0,1555,923,1685,868,255,397,0,93,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0
BE_23044,Liedekerke,0,8978,413,0,2884,1693,1454,1502,507,347,0,92,11,17,30,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12021,Lier / Lierre,0,32800,1672,0,11451,4601,3975,3369,2409,3702,0,1037,448,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45063,Lierde,0,4925,285,0,1410,1147,811,650,236,259,4,71,37,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63045,Lierneux,0,2344,196,0,0,0,0,0,0,0,0,0,127,0,6,0,48,569,514,504,79,197,29,0,26,16,0,0,0,7,8,1,0,0,0,2,11,2,2,0,0,0,0,0,0,0
BE_13019,Lille,0,11930,601,0,4583,933,2945,764,785,941,0,259,82,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63046,Limbourg / Limburg,0,3797,287,0,0,0,0,0,0,0,0,0,285,0,4,0,58,1104,853,575,153,303,48,0,37,28,0,0,0,12,6,1,0,0,0,17,20,5,1,0,0,0,0,0,0,0
BE_64047,Lincent / Lijsem,0,2278,163,0,0,0,0,0,0,0,0,0,93,0,4,0,50,699,685,283,77,128,24,0,29,16,0,0,0,3,4,0,0,0,0,4,12,3,1,0,0,0,0,0,0,0
BE_23100,Linkebeek,0,2896,234,0,155,155,28,4,10,78,0,67,18,0,1,0,85,336,983,121,0,217,14,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0
BE_11025,Lint,0,6333,166,0,2866,704,937,494,327,641,0,132,54,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24133,Linter,0,5374,275,0,1416,1074,1396,595,238,261,0,77,7,31,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32030,Lo-Reninge,0,2357,116,0,605,306,693,266,101,134,0,20,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0
BE_56044,Lobbes,0,3794,159,0,0,0,0,0,0,0,0,0,208,0,0,0,67,925,1500,298,133,294,87,28,24,7,4,6,12,9,24,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
BE_44034,Lochristi,0,16008,574,0,4815,4426,2734,1179,720,1104,11,297,93,35,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46014,Lokeren,0,27712,1398,0,7710,4957,5291,3124,1632,2555,14,690,222,75,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72020,Lommel,0,21590,1168,0,5988,1602,3914,5713,1010,1160,0,850,111,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23045,Londerzeel,0,13218,432,0,4039,3554,2230,1410,624,697,0,136,24,27,19,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63048,Lontzen,0,3006,412,0,0,0,0,0,0,0,0,0,99,0,1,0,44,469,749,606,52,374,40,0,92,15,0,0,0,5,1,3,0,0,0,20,11,12,1,0,0,0,0,0,0,0
BE_44036,Lovendegem,0,7087,276,0,2093,1318,1377,762,427,618,6,129,53,16,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24066,Lubbeek,0,10258,294,0,3413,2123,1974,950,308,978,0,162,17,24,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71037,Lummen,0,10835,671,0,3485,1030,2567,1554,641,616,0,163,57,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45064,Maarkedal,0,5482,268,0,1378,1427,993,621,215,444,4,86,33,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72021,Maaseik,0,16344,1104,0,5263,1839,3479,2385,1199,698,0,265,71,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73107,Maasmechelen,0,23116,1391,0,5167,2882,5628,4381,1261,1425,0,764,136,51,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23047,Machelen,0,8316,529,0,1809,1661,964,1776,330,595,0,176,34,20,67,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43010,Maldegem,0,16961,1084,0,5159,2802,3787,1401,910,1253,11,337,132,57,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11057,Malle,0,10371,445,0,4619,944,1780,714,643,841,0,247,106,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63049,Malmedy,0,8372,704,0,0,0,0,0,0,0,0,0,581,0,11,0,110,1199,3133,1557,191,617,86,0,75,30,0,0,0,8,12,2,0,0,0,3,32,17,4,0,0,0,0,0,0,0
BE_52043,Manage,0,13176,1232,0,0,0,0,0,0,0,0,0,697,0,8,0,271,5756,1671,798,803,496,587,257,142,124,96,20,37,79,33,31,29,9,0,0,0,0,0,0,0,0,0,0,0,0
BE_83055,Manhay,0,2298,149,0,0,0,0,0,0,0,0,0,111,0,7,0,32,296,592,740,102,176,36,0,27,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83034,Marche-en-Famenne,0,11543,933,0,0,0,0,0,0,0,0,0,569,0,50,0,175,2700,2032,3728,348,646,184,0,121,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61039,Marchin,0,3601,210,0,0,0,0,0,0,0,0,0,148,0,11,0,100,1417,687,332,189,326,37,0,55,28,0,0,0,12,8,1,0,0,0,27,12,1,0,0,0,0,0,0,0,0
BE_81013,Martelange,0,1851,169,0,0,0,0,0,0,0,0,0,63,0,10,0,21,381,428,472,48,192,37,0,24,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12025,Mechelen / Malines,0,54670,2315,0,16991,7616,6914,7763,3169,6440,0,2754,483,158,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13021,Meerhout,0,7356,440,0,2470,796,1521,879,564,427,0,176,55,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72040,Meeuwen-Gruitrode,0,9470,660,0,2888,785,3398,661,487,382,0,126,50,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23050,Meise,0,12940,389,0,3601,4324,1853,897,390,882,0,155,55,29,47,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85024,Meix-devant-Virton,0,1918,181,0,0,0,0,0,0,0,0,0,76,0,6,0,12,419,352,606,50,167,28,0,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44040,Melle,0,8034,305,0,2382,1342,1506,949,307,932,8,191,76,17,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34027,Menen / Menin,0,21828,1525,0,4657,2768,3633,5179,1253,1486,0,675,0,55,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0
BE_56049,Merbes-le-Château,0,2869,223,0,0,0,0,0,0,0,0,0,139,0,1,0,41,1209,570,259,100,116,46,61,27,18,12,9,0,10,6,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0
BE_23052,Merchtem,0,11354,371,0,2830,4785,1642,537,297,652,0,111,28,10,18,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44043,Merelbeke,0,17142,705,0,4666,3761,2629,1761,654,2357,7,423,112,34,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13023,Merksplas,0,5805,228,0,1865,1546,995,282,260,484,0,102,31,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33016,Mesen / Messines,0,642,71,0,96,165,107,127,31,20,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
BE_81015,Messancy,0,5046,472,0,0,0,0,0,0,0,0,0,203,0,38,0,99,947,1041,1495,100,477,92,0,69,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92087,Mettet,0,8733,740,0,0,0,0,0,0,0,0,0,516,0,23,0,230,2187,2033,1392,402,665,189,0,145,0,0,0,0,71,48,25,21,0,0,0,0,0,0,46,0,0,0,0,0,0
BE_37007,Meulebeke,0,8048,421,0,1959,602,2867,1111,347,385,0,95,0,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0
BE_35011,Middelkerke,0,14275,647,0,3353,2566,1895,1878,532,726,0,146,0,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,0,0,0,0,0,0,0,0,0,0,0
BE_61041,Modave,0,2760,165,0,0,0,0,0,0,0,0,0,130,0,3,0,56,968,658,297,157,215,22,0,38,23,0,0,0,3,9,0,0,0,0,6,9,1,0,0,0,0,0,0,0,0
BE_44045,Moerbeke,0,4502,181,0,1204,1378,544,417,232,296,3,193,37,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13025,Mol,0,24355,1065,0,9193,1847,5363,2821,1396,1586,0,776,190,71,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21012,Molenbeek-Saint-Jean / Sint-Jans-Molenbeek,0,38433,2981,0,971,773,550,1438,440,0,0,1957,553,0,0,0,1786,12052,6126,3542,0,2227,1181,0,174,0,0,0,0,108,0,0,0,0,0,0,0,1291,0,0,78,122,30,29,24,0
BE_56051,Momignies,0,3443,383,0,0,0,0,0,0,0,0,0,100,0,4,0,41,1001,1084,272,99,210,37,57,26,23,13,7,8,55,11,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0
BE_53053,Mons / Bergen,0,61705,4558,0,0,0,0,0,0,0,0,0,2440,0,56,0,1094,26015,9921,4712,3033,3766,2484,1596,546,342,271,186,150,178,159,62,102,34,0,0,0,0,0,0,0,0,0,0,0,0
BE_57095,Mont-de-lEnclus,0,2483,264,0,0,0,0,0,0,0,0,0,53,0,3,0,19,744,892,221,32,180,20,8,13,9,5,1,6,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
BE_25068,Mont-Saint-Guibert,0,4715,204,0,0,0,0,0,0,0,0,0,183,0,25,0,210,931,1651,523,116,695,49,0,64,0,0,0,0,21,27,0,11,0,0,1,0,0,0,0,0,0,0,0,0,4
BE_52048,Montigny-le-Tilleul,0,6754,316,0,0,0,0,0,0,0,0,0,361,0,5,0,135,1887,2275,715,253,398,148,84,36,30,14,9,37,12,19,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0
BE_36012,Moorslede,0,7884,489,0,2092,1154,1782,1158,376,433,0,110,0,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0
BE_56087,Morlanwelz,0,10979,1056,0,0,0,0,0,0,0,0,0,482,0,9,0,231,4850,1495,588,713,492,418,188,126,77,87,24,19,40,32,14,33,5,0,0,0,0,0,0,0,0,0,0,0,0
BE_11029,Mortsel,0,17177,488,0,6662,1633,2053,1550,933,2867,0,769,178,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_54007,Mouscron / Moeskroen,0,30882,3657,0,0,0,0,0,0,0,0,0,957,0,26,0,346,9523,4994,6182,655,2338,468,567,345,187,160,51,23,237,34,62,53,17,0,0,0,0,0,0,0,0,0,0,0,0
BE_85026,Musson,0,2779,298,0,0,0,0,0,0,0,0,0,95,0,14,0,35,800,420,691,54,235,88,0,35,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92094,Namur / Namen,0,73553,5092,0,0,0,0,0,0,0,0,0,2710,0,208,0,1987,18770,16613,12811,3769,8006,1306,0,827,0,0,0,0,383,490,132,145,0,0,0,0,0,0,304,0,0,0,0,0,0
BE_61043,Nandrin,0,4009,185,0,0,0,0,0,0,0,0,0,163,0,1,0,138,963,1288,490,206,431,23,0,33,27,0,0,0,5,26,0,0,0,0,8,15,3,4,0,0,0,0,0,0,0
BE_83040,Nassogne,0,3656,226,0,0,0,0,0,0,0,0,0,177,0,12,0,70,845,701,1076,125,323,60,0,29,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44048,Nazareth,0,8534,416,0,2437,1715,1937,884,272,640,3,136,67,13,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72025,Neerpelt,0,10661,613,0,3356,869,2976,1285,494,715,0,255,65,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84043,Neufchâteau,0,4942,370,0,0,0,0,0,0,0,0,0,137,0,17,0,77,734,1224,1816,98,341,75,0,43,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62121,Neupré,0,6770,238,0,0,0,0,0,0,0,0,0,301,0,7,0,183,1693,2308,727,425,605,60,0,51,68,0,0,0,10,24,17,0,0,0,10,24,10,9,0,0,0,0,0,0,0
BE_44049,Nevele,0,8689,320,0,2447,1512,1998,935,430,801,4,153,63,16,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11030,Niel,0,6648,297,0,2408,865,656,1033,567,465,0,243,79,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71045,Nieuwerkerken,0,5049,320,0,1425,630,1132,938,235,251,0,60,35,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_38016,Nieuwpoort / Nieuport,0,8617,475,0,2696,942,1423,1429,349,483,0,81,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0
BE_12026,Nijlen,0,16649,694,0,7133,1381,3014,1333,1099,1345,0,414,186,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41048,Ninove,0,26874,1360,0,7396,5657,2954,3450,3923,1454,41,301,103,35,30,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25072,Nivelles / Nijvel,0,18959,1173,0,0,0,0,0,0,0,0,0,834,0,80,0,901,4477,6498,1858,559,1778,356,0,175,0,0,0,0,78,106,0,39,0,0,18,0,0,0,0,0,0,0,0,0,29
BE_92097,Ohey,0,3403,286,0,0,0,0,0,0,0,0,0,155,0,5,0,57,807,976,453,157,342,65,0,50,0,0,0,0,13,11,2,7,0,0,0,0,0,0,17,0,0,0,0,0,0
BE_13029,Olen,0,8882,538,0,3158,848,1954,851,521,615,0,249,91,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63057,Olne,0,2728,137,0,0,0,0,0,0,0,0,0,171,0,3,0,76,485,915,429,118,271,25,0,27,30,0,0,0,3,8,1,0,0,0,4,23,1,1,0,0,0,0,0,0,0
BE_91103,Onhaye,0,2204,207,0,0,0,0,0,0,0,0,0,50,0,3,0,27,453,623,484,85,148,44,0,34,0,0,0,0,7,27,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0
BE_35013,Oostende / Ostende,0,48209,2321,0,12304,5877,4700,11673,2660,4927,0,967,0,244,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,0,0,0,0,0,0,0,0,0,0,0
